Posizione	Nome utente	Risposte date	Punteggio	Datetime
1450	diomede	6	28336.135	2014-04-04T01:06:05.801035
1451	TheKangaroo	3	27577.028	2014-04-04T01:06:05.801035
1452	SimoneMate	2	27487.513	2014-04-04T01:06:05.801035
1453	faby8280	1	27481.87	2014-04-04T01:06:05.801035
1454	Marilli	3	27432.131	2014-04-04T01:06:05.801035
1455	Buckyball	3	27429.849	2014-04-04T01:06:05.801035
1456	gianfranco833	3	27423.244	2014-04-04T01:06:05.801035
1457	sara cerretti	6	27172.009	2014-04-04T01:06:05.801035
1458	da_ce	7	27168.027	2014-04-04T01:06:05.801035
1459	lorenzocarletti	1	26380.787	2014-04-04T01:06:05.801035
1460	sara2000	1	26278.586	2014-04-04T01:06:05.801035
1461	edrev19	2	22565.266	2014-04-04T01:06:05.801035
1462	Danimora9	4	21983.973	2014-04-04T01:06:05.801035
1463	frafrana52	2	21973.411	2014-04-04T01:06:05.801035
1464	mparo	3	21893.995	2014-04-04T01:06:05.801035
1465	alfa19470	2	21893.475	2014-04-04T01:06:05.801035
1466	zagamid	3	21869.071	2014-04-04T01:06:05.801035
1467	DLanteri	3	21865.896	2014-04-04T01:06:05.801035
1468	monica7105	2	21853.395	2014-04-04T01:06:05.801035
1469	ZangariLuigi	3	21805.074	2014-04-04T01:06:05.801035
1470	Andy1985	2	21804.744	2014-04-04T01:06:05.801035
1471	19Andy85	2	21803.842	2014-04-04T01:06:05.801035
1472	umadnomad	3	21797.966	2014-04-04T01:06:05.801035
1473	marcovaldo	2	21756.54	2014-04-04T01:06:05.801035
1474	ac795	2	21726.069	2014-04-04T01:06:05.801035
1475	blackbat	5	21719.933	2014-04-04T01:06:05.801035
1476	Saca	2	21715.726	2014-04-04T01:06:05.801035
1477	Jeremy2	2	21711.979	2014-04-04T01:06:05.801035
1478	Venturelli	2	21710.812	2014-04-04T01:06:05.801035
1479	zozouga	2	21710.714	2014-04-04T01:06:05.801035
1480	mosmok12	4	21696.767	2014-04-04T01:06:05.801035
1481	psarti	2	21696.408	2014-04-04T01:06:05.801035
1482	Bancheri	3	21680.459	2014-04-04T01:06:05.801035
1483	letiziax72	2	21657.878	2014-04-04T01:06:05.801035
1484	elena.cavenati	2	21649.75	2014-04-04T01:06:05.801035
1485	massalu	2	21627.897	2014-04-04T01:06:05.801035
1486	GATSU75	2	21611.465	2014-04-04T01:06:05.801035
1487	enr1983	3	21597.178	2014-04-04T01:06:05.801035
1488	sondha	2	21588.871	2014-04-04T01:06:05.801035
1489	Kay	5	21560.853	2014-04-04T01:06:05.801035
1490	magmachiuso	2	21553.166	2014-04-04T01:06:05.801035
1491	dicaraf	3	21526.294	2014-04-04T01:06:05.801035
1492	seeadler2005	2	21410.469	2014-04-04T01:06:05.801035
1493	eamane	2	21408.649	2014-04-04T01:06:05.801035
1494	paolomath	2	21370.31	2014-04-04T01:06:05.801035
1495	JackCM	3	21361.201	2014-04-04T01:06:05.801035
1496	omega852005	2	21349.862	2014-04-04T01:06:05.801035
1497	luciabeltrame	2	21337.506	2014-04-04T01:06:05.801035
1498	LittleArtist001	5	21335.335	2014-04-04T01:06:05.801035
1499	marco.caramori	3	21324.283	2014-04-04T01:06:05.801035
1500	padrino1984	2	21310.981	2014-04-04T01:06:05.801035
1501	Erik92	2	21297.678	2014-04-04T01:06:05.801035
1502	francolupiato	3	21293.072	2014-04-04T01:06:05.801035
1503	francy947	3	21283.622	2014-04-04T01:06:05.801035
1504	ME1957	2	21274.87	2014-04-04T01:06:05.801035
1505	rettalau1998	2	21274.038	2014-04-04T01:06:05.801035
1506	Samuel-M	2	21261.104	2014-04-04T01:06:05.801035
1507	vivincy95	2	21252.784	2014-04-04T01:06:05.801035
1508	Tredicesimo	2	21252.646	2014-04-04T01:06:05.801035
1509	Marilin	2	21251.563	2014-04-04T01:06:05.801035
1510	luigi77	2	21242.703	2014-04-04T01:06:05.801035
1511	Pharanoise	1	21130.64	2014-04-04T01:06:05.801035
1512	gogolart	2	21023.087	2014-04-04T01:06:05.801035
1513	Tisbe	3	20968.292	2014-04-04T01:06:05.801035
1514	_Ehm_	2	20960.89	2014-04-04T01:06:05.801035
1515	Calavera	2	20942.384	2014-04-04T01:06:05.801035
1516	TheSpy	2	20802.446	2014-04-04T01:06:05.801035
1517	stoppy	2	20491.947	2014-04-04T01:06:05.801035
1518	Parminder7	5	20482.787	2014-04-04T01:06:05.801035
1519	maddalena	3	20362.681	2014-04-04T01:06:05.801035
1520	Dacquisto	1	20191.213	2014-04-04T01:06:05.801035
1521	Cassetti77	2	20138.511	2014-04-04T01:06:05.801035
1522	pollyvir	3	19928.496	2014-04-04T01:06:05.801035
1523	furbinati	2	19435.452	2014-04-04T01:06:05.801035
1524	The_power	4	19161.501	2014-04-04T01:06:05.801035
1525	franci1998	3	18308.988	2014-04-04T01:06:05.801035
1526	TheBlackSkorpio	2	18246.771	2014-04-04T01:06:05.801035
1527	kkksissi	4	18205.785	2014-04-04T01:06:05.801035
1528	simmisimona	3	18173.068	2014-04-04T01:06:05.801035
1529	Giardo00	5	18162.433	2014-04-04T01:06:05.801035
1530	viaggiatrice55	3	18157.233	2014-04-04T01:06:05.801035
1531	Santori	3	18148.964	2014-04-04T01:06:05.801035
1532	bigonet	6	18126.113	2014-04-04T01:06:05.801035
1533	chiara2870	6	18119.418	2014-04-04T01:06:05.801035
1534	capano	3	17442.813	2014-04-04T01:06:05.801035
1535	zxcv	2	16426.513	2014-04-04T01:06:05.801035
1536	rematrix	1	14790.466	2014-04-04T01:06:05.801035
1537	Rebus	1	13111.626	2014-04-04T01:06:05.801035
1538	ToreTK	6	11126.088	2014-04-04T01:06:05.801035
1539	miticofede	2	10999.45	2014-04-04T01:06:05.801035
1540	Marco.D	1	10999.056	2014-04-04T01:06:05.801035
1541	LLIISSAA	3	10998.901	2014-04-04T01:06:05.801035
1542	uffola20	2	10998.652	2014-04-04T01:06:05.801035
1543	Hydrargirum	1	10997.979	2014-04-04T01:06:05.801035
1544	tatiana887	7	10995.56	2014-04-04T01:06:05.801035
1545	rrosanna	1	10992.713	2014-04-04T01:06:05.801035
1546	so_mo	1	10992.221	2014-04-04T01:06:05.801035
1547	kikketta93	1	10986.748	2014-04-04T01:06:05.801035
1548	jateisback	1	10985.246	2014-04-04T01:06:05.801035
1549	4N7H0NY	1	10975.71	2014-04-04T01:06:05.801035
1550	SVegeta	1	10971.883	2014-04-04T01:06:05.801035
1551	stupidotto	1	10966.408	2014-04-04T01:06:05.801035
1552	macmatrix	1	10959.992	2014-04-04T01:06:05.801035
1553	lidiuz	1	10959.541	2014-04-04T01:06:05.801035
1554	dadomilano	8	10957.258	2014-04-04T01:06:05.801035
1555	sashino94	1	10956.567	2014-04-04T01:06:05.801035
1556	mystickfanta	3	10956.123	2014-04-04T01:06:05.801035
1557	Davhub	1	10950.381	2014-04-04T01:06:05.801035
1558	punk_rock17	3	10943.516	2014-04-04T01:06:05.801035
1559	Gartin	1	10940.588	2014-04-04T01:06:05.801035
1560	roberto66	2	10932.092	2014-04-04T01:06:05.801035
1561	andrecava	1	10932.088	2014-04-04T01:06:05.801035
1562	Alx88	2	10920.065	2014-04-04T01:06:05.801035
1563	gigidoc	1	10908.352	2014-04-04T01:06:05.801035
1564	ladywho	1	10902.89	2014-04-04T01:06:05.801035
1565	Gerosa	1	10892.244	2014-04-04T01:06:05.801035
1566	medeea	3	10890.527	2014-04-04T01:06:05.801035
1567	kenoghiu	1	10889.296	2014-04-04T01:06:05.801035
1568	Stemat	1	10882.099	2014-04-04T01:06:05.801035
1569	Lara_c	1	10878.206	2014-04-04T01:06:05.801035
1570	mogma	1	10876.175	2014-04-04T01:06:05.801035
1571	roma78	3	10870.599	2014-04-04T01:06:05.801035
1572	Rita28	3	10867.367	2014-04-04T01:06:05.801035
1573	rfarabi	2	10867.28	2014-04-04T01:06:05.801035
1574	Sissisa	2	10866.484	2014-04-04T01:06:05.801035
1575	frossett	2	10852.562	2014-04-04T01:06:05.801035
1576	ColomboGenova	2	10846.181	2014-04-04T01:06:05.801035
1577	lally210	2	10831.487	2014-04-04T01:06:05.801035
1578	beppev90	1	10822.906	2014-04-04T01:06:05.801035
1579	ruben93	2	10819.699	2014-04-04T01:06:05.801035
1580	Scemoditurno	2	10791.017	2014-04-04T01:06:05.801035
1581	danclocch	1	10779.396	2014-04-04T01:06:05.801035
1582	MAluna_97	2	10767.054	2014-04-04T01:06:05.801035
1583	GiorgioBelvedere	2	10758.124	2014-04-04T01:06:05.801035
1584	alby941	2	10748.786	2014-04-04T01:06:05.801035
1585	Pagliara	2	10704.774	2014-04-04T01:06:05.801035
1586	xMaRCoLiiNo	2	10551.652	2014-04-04T01:06:05.801035
1587	strike5	1	10551.339	2014-04-04T01:06:05.801035
1588	prof. Andrea	2	10513.544	2014-04-04T01:06:05.801035
1589	yamazaki	2	10505.279	2014-04-04T01:06:05.801035
1590	PizzaMargherita	2	10478.731	2014-04-04T01:06:05.801035
1591	Alex7	3	10467.758	2014-04-04T01:06:05.801035
1592	Marinotto	2	10461.03	2014-04-04T01:06:05.801035
1593	Alaia	2	10237.986	2014-04-04T01:06:05.801035
1594	martucci93	2	9923.043	2014-04-04T01:06:05.801035
1595	andreox	1	9655.539	2014-04-04T01:06:05.801035
1596	Cheguevilla	1	9654.157	2014-04-04T01:06:05.801035
1597	zombie	2	9284.171	2014-04-04T01:06:05.801035
1598	cleta70	2	9134.967	2014-04-04T01:06:05.801035
1599	ricercatore	1	0	2014-04-04T01:06:05.801035
1600	Fily_494	1	0	2014-04-04T01:06:05.801035
1601	pfantina	1	0	2014-04-04T01:06:05.801035
1602	Cardinali	1	0	2014-04-04T01:06:05.801035
1603	Esse10	1	0	2014-04-04T01:06:05.801035
1604	niko640	1	0	2014-04-04T01:06:05.801035
1605	Undeide314	1	0	2014-04-04T01:06:05.801035
1606	paola999	1	0	2014-04-04T01:06:05.801035
1607	giuseppef01	1	0	2014-04-04T01:06:05.801035
1608	matilde71	1	0	2014-04-04T01:06:05.801035
1609	laprof	1	0	2014-04-04T01:06:05.801035
1610	dfghj	1	0	2014-04-04T01:06:05.801035
1611	pisquit	1	0	2014-04-04T01:06:05.801035
1612	celeradavide	1	0	2014-04-04T01:06:05.801035
1613	vabbuono	1	0	2014-04-04T01:06:05.801035
1614	amroncoroni	1	0	2014-04-04T01:06:05.801035
1615	monicait	1	0	2014-04-04T01:06:05.801035
1616	stefansson	1	0	2014-04-04T01:06:05.801035
1617	mtr62	1	0	2014-04-04T01:06:05.801035
1618	mariof64	2	0	2014-04-04T01:06:05.801035
1619	Sirjoe_rmit	1	0	2014-04-04T01:06:05.801035
1620	Dante.utopia	1	0	2014-04-04T01:06:05.801035
1621	asdrubale107	1	0	2014-04-04T01:06:05.801035
1622	alexandraedaniel	1	0	2014-04-04T01:06:05.801035
1623	caffeine	1	0	2014-04-04T01:06:05.801035
1624	Annie78	1	0	2014-04-04T01:06:05.801035
1625	Lanina	1	0	2014-04-04T01:06:05.801035
1626	matte98	1	0	2014-04-04T01:06:05.801035
1627	Mariateresa	1	0	2014-04-04T01:06:05.801035
1628	vale1211	2	0	2014-04-04T01:06:05.801035
1629	lugigeox	1	0	2014-04-04T01:06:05.801035
1630	fraaaaaa	1	0	2014-04-04T01:06:05.801035
1631	davidemecc	1	0	2014-04-04T01:06:05.801035
1632	stormy	1	0	2014-04-04T01:06:05.801035
1633	dario14	1	0	2014-04-04T01:06:05.801035
1634	Argyll	1	0	2014-04-04T01:06:05.801035
1635	Giuseppe_90	1	0	2014-04-04T01:06:05.801035
1636	aiag2000	1	0	2014-04-04T01:06:05.801035
1637	vocetta	1	0	2014-04-04T01:06:05.801035
1638	dellorco_m	1	0	2014-04-04T01:06:05.801035
1639	giorgicchio	1	0	2014-04-04T01:06:05.801035
1640	rorri82	1	0	2014-04-04T01:06:05.801035
1641	sspurs	2	0	2014-04-04T01:06:05.801035
1642	pifusolo	1	0	2014-04-04T01:06:05.801035
1643	roberto_69	1	0	2014-04-04T01:06:05.801035
1644	ZANFORLIN	1	0	2014-04-04T01:06:05.801035
1645	ubdas	1	0	2014-04-04T01:06:05.801035
1646	pina50	2	0	2014-04-04T01:06:05.801035
1	androloandrolo	38	715968.713	2014-04-05T01:06:05.154763
2	axpgn	38	715948.688	2014-04-05T01:06:05.154763
3	motobi	38	715866.134	2014-04-05T01:06:05.154763
4	lucazaga	38	715864.322	2014-04-05T01:06:05.154763
5	snisna	38	715857.064	2014-04-05T01:06:05.154763
6	silrossi	38	715849.516	2014-04-05T01:06:05.154763
7	MateMirko	38	715767.981	2014-04-05T01:06:05.154763
8	gasachi	38	715763.24	2014-04-05T01:06:05.154763
9	baol	38	715721.182	2014-04-05T01:06:05.154763
10	casko95	38	715715.29	2014-04-05T01:06:05.154763
11	carlogia77	38	715703.751	2014-04-05T01:06:05.154763
12	Bis	38	715649.455	2014-04-05T01:06:05.154763
13	roby01	38	715599.355	2014-04-05T01:06:05.154763
14	piopazienza	38	715577.953	2014-04-05T01:06:05.154763
15	Ben Grimm	38	715564.167	2014-04-05T01:06:05.154763
16	EISguys	38	715515.208	2014-04-05T01:06:05.154763
17	Silvia-Ruf	38	715441.796	2014-04-05T01:06:05.154763
18	pannella	38	715430.881	2014-04-05T01:06:05.154763
19	KENNY	38	715396.885	2014-04-05T01:06:05.154763
20	arukadia	38	715381.664	2014-04-05T01:06:05.154763
21	Frasso	38	715376.44	2014-04-05T01:06:05.154763
22	bart simpson	38	715286.669	2014-04-05T01:06:05.154763
23	SteGraz	38	715228.276	2014-04-05T01:06:05.154763
24	jolampo	38	715219.206	2014-04-05T01:06:05.154763
25	frank83	38	715175.478	2014-04-05T01:06:05.154763
26	tordella	38	715090.025	2014-04-05T01:06:05.154763
27	ibra77	38	715044.398	2014-04-05T01:06:05.154763
28	KikkaSmile	38	715027.204	2014-04-05T01:06:05.154763
29	lzmkp6	38	714975.902	2014-04-05T01:06:05.154763
30	margis	38	714924.488	2014-04-05T01:06:05.154763
31	Moncino	38	714923.353	2014-04-05T01:06:05.154763
32	giuspeppe94	38	714914.449	2014-04-05T01:06:05.154763
33	Montemaggi	38	714899.791	2014-04-05T01:06:05.154763
34	luigi_rafaiani	38	714816.241	2014-04-05T01:06:05.154763
35	nordico48	38	714813.193	2014-04-05T01:06:05.154763
36	plama	38	714808.008	2014-04-05T01:06:05.154763
37	tchandra	38	714805.988	2014-04-05T01:06:05.154763
38	pafnuty	38	714778.184	2014-04-05T01:06:05.154763
39	thisend	38	714760.375	2014-04-05T01:06:05.154763
40	tyler86	38	714755.575	2014-04-05T01:06:05.154763
41	blucharming@libero.it	38	714727.91	2014-04-05T01:06:05.154763
42	bucatino	38	714696.808	2014-04-05T01:06:05.154763
43	Liriel	38	714694.529	2014-04-05T01:06:05.154763
44	silviasatta	38	714672.739	2014-04-05T01:06:05.154763
45	fabiocancro	38	714669.408	2014-04-05T01:06:05.154763
46	allerim3	38	714639.018	2014-04-05T01:06:05.154763
47	SashaIr	38	714534.248	2014-04-05T01:06:05.154763
48	GianGian	38	714493.347	2014-04-05T01:06:05.154763
49	paolixd	38	714484.862	2014-04-05T01:06:05.154763
50	titicaca	38	714426.102	2014-04-05T01:06:05.154763
51	Rudi	38	714297.333	2014-04-05T01:06:05.154763
52	Elisabetta1990	38	714289.231	2014-04-05T01:06:05.154763
53	GirasoleRudi	38	714284.561	2014-04-05T01:06:05.154763
54	xXStephXx	38	714261.067	2014-04-05T01:06:05.154763
55	Apostata	38	714218.514	2014-04-05T01:06:05.154763
56	Siriuccia	38	714180.556	2014-04-05T01:06:05.154763
57	pablo1916	38	714121.356	2014-04-05T01:06:05.154763
58	rosgra	38	714115.587	2014-04-05T01:06:05.154763
59	filippo1999	38	714077.442	2014-04-05T01:06:05.154763
60	paola26	38	714026.808	2014-04-05T01:06:05.154763
61	abernabe	38	714014.605	2014-04-05T01:06:05.154763
62	pallocca	38	713943.304	2014-04-05T01:06:05.154763
63	PJP	38	713935.658	2014-04-05T01:06:05.154763
64	Laurachiara	38	713923.468	2014-04-05T01:06:05.154763
65	matteo1977	38	713871.042	2014-04-05T01:06:05.154763
66	lux99	38	713826.498	2014-04-05T01:06:05.154763
67	Magic1	38	713795.598	2014-04-05T01:06:05.154763
68	Lux1999m	38	713759.006	2014-04-05T01:06:05.154763
69	Greta_V.	38	713718.56	2014-04-05T01:06:05.154763
70	pepis8	38	713573.238	2014-04-05T01:06:05.154763
71	Teiolass	38	713502.051	2014-04-05T01:06:05.154763
72	gumares	38	713419.693	2014-04-05T01:06:05.154763
73	basket07	38	713368.561	2014-04-05T01:06:05.154763
74	WALler58	38	713353.207	2014-04-05T01:06:05.154763
75	giuspugl	38	713298.63	2014-04-05T01:06:05.154763
76	Alviani	38	713225.032	2014-04-05T01:06:05.154763
77	aquila91	38	713206.771	2014-04-05T01:06:05.154763
78	gretac	38	713175.361	2014-04-05T01:06:05.154763
79	robpedro	38	713107.248	2014-04-05T01:06:05.154763
80	drumplayer96	38	713099.876	2014-04-05T01:06:05.154763
81	livio.barone	38	713081.696	2014-04-05T01:06:05.154763
82	julian_	38	713053.196	2014-04-05T01:06:05.154763
83	Lor95	38	712993.277	2014-04-05T01:06:05.154763
84	last	38	712949.969	2014-04-05T01:06:05.154763
85	Braciola	38	712853.524	2014-04-05T01:06:05.154763
86	phyknight	38	712459.648	2014-04-05T01:06:05.154763
87	calomarco	38	712404.272	2014-04-05T01:06:05.154763
88	alibabà	38	712379.779	2014-04-05T01:06:05.154763
89	Learts	38	712284.949	2014-04-05T01:06:05.154763
90	ander90	38	712247.702	2014-04-05T01:06:05.154763
91	antogab	38	712198.26	2014-04-05T01:06:05.154763
92	john_doe2266	38	712178.458	2014-04-05T01:06:05.154763
93	okashii	38	711816.442	2014-04-05T01:06:05.154763
94	metta	38	711780.114	2014-04-05T01:06:05.154763
95	edge75	38	711760.273	2014-04-05T01:06:05.154763
96	caniorusso	38	711554.006	2014-04-05T01:06:05.154763
97	pixel2	38	711104.451	2014-04-05T01:06:05.154763
98	andrea.munerati	38	710902.235	2014-04-05T01:06:05.154763
99	Gianni64	38	710901.758	2014-04-05T01:06:05.154763
100	Dariocrocia	38	710812.313	2014-04-05T01:06:05.154763
101	Federica_dc	38	710304.738	2014-04-05T01:06:05.154763
102	marais	38	710272.828	2014-04-05T01:06:05.154763
103	andrew24x	38	710069.953	2014-04-05T01:06:05.154763
104	caquelon	38	710061.636	2014-04-05T01:06:05.154763
105	GRAPHIKER	38	709865.078	2014-04-05T01:06:05.154763
106	TommyBra	38	709808.27	2014-04-05T01:06:05.154763
107	Iris2	38	709764.476	2014-04-05T01:06:05.154763
108	LauraElena	38	709708.042	2014-04-05T01:06:05.154763
109	crtpla	38	709561.729	2014-04-05T01:06:05.154763
110	mechiluca	38	709515.851	2014-04-05T01:06:05.154763
111	Buelon	38	709397.377	2014-04-05T01:06:05.154763
112	joe2203	38	709196.521	2014-04-05T01:06:05.154763
113	gaborone	38	709087.679	2014-04-05T01:06:05.154763
114	Sebmai73	38	708976.331	2014-04-05T01:06:05.154763
115	andrea.martino	38	708753.662	2014-04-05T01:06:05.154763
116	emeta5	38	708739.936	2014-04-05T01:06:05.154763
117	HeineCantor	38	708593.571	2014-04-05T01:06:05.154763
118	pdallaglio	38	707872.296	2014-04-05T01:06:05.154763
119	disagiato	38	707650.087	2014-04-05T01:06:05.154763
120	elyswim	38	707646.426	2014-04-05T01:06:05.154763
121	superpippone	38	707451.075	2014-04-05T01:06:05.154763
122	zurlo	38	707448.89	2014-04-05T01:06:05.154763
123	rossina	38	707241.546	2014-04-05T01:06:05.154763
124	milizia96	38	706391.162	2014-04-05T01:06:05.154763
125	linacocco	38	705806.181	2014-04-05T01:06:05.154763
126	alexcol	38	705559.947	2014-04-05T01:06:05.154763
127	Leggio	38	705450.069	2014-04-05T01:06:05.154763
128	Roby66	38	705250.923	2014-04-05T01:06:05.154763
129	velasco	38	704689.438	2014-04-05T01:06:05.154763
130	Lanera	38	704594.181	2014-04-05T01:06:05.154763
131	fede08	38	704514.957	2014-04-05T01:06:05.154763
132	cri.mar	38	704456.818	2014-04-05T01:06:05.154763
133	silvye	38	704328.738	2014-04-05T01:06:05.154763
134	adf	38	704306.667	2014-04-05T01:06:05.154763
135	Arzigogolato	38	704137.131	2014-04-05T01:06:05.154763
136	It92	38	703861.195	2014-04-05T01:06:05.154763
137	fatamorgana	38	703843.576	2014-04-05T01:06:05.154763
138	danimi	38	703504.961	2014-04-05T01:06:05.154763
139	plezzani	38	703478.268	2014-04-05T01:06:05.154763
140	tiztiz	38	703451.199	2014-04-05T01:06:05.154763
141	gaeta73	38	703315.862	2014-04-05T01:06:05.154763
142	rosemarie	38	703272.869	2014-04-05T01:06:05.154763
143	sarako	38	702820.654	2014-04-05T01:06:05.154763
144	fefe59	38	702760.47	2014-04-05T01:06:05.154763
145	lele83	38	702564.613	2014-04-05T01:06:05.154763
146	S_Mauro_S	38	702320.246	2014-04-05T01:06:05.154763
147	Civello	38	702314.609	2014-04-05T01:06:05.154763
148	anna65	38	701985.342	2014-04-05T01:06:05.154763
149	Alexius88	38	701741.763	2014-04-05T01:06:05.154763
150	milored	38	701563.317	2014-04-05T01:06:05.154763
151	silvestra	38	701265.621	2014-04-05T01:06:05.154763
152	Salvatore64	38	701207.622	2014-04-05T01:06:05.154763
153	Giovalinda	38	700971.35	2014-04-05T01:06:05.154763
154	giobis	38	700798.452	2014-04-05T01:06:05.154763
155	LorenzoLomartire	38	700383.135	2014-04-05T01:06:05.154763
156	daniela.berger	38	700209.499	2014-04-05T01:06:05.154763
157	Ciccio83	38	699524.509	2014-04-05T01:06:05.154763
158	Roncallo	38	699469.808	2014-04-05T01:06:05.154763
159	armchen	38	699367.227	2014-04-05T01:06:05.154763
160	stoupa09	38	699161.751	2014-04-05T01:06:05.154763
161	Vi08	38	697612.969	2014-04-05T01:06:05.154763
162	Lurens	38	696958.248	2014-04-05T01:06:05.154763
163	betto	38	696570.628	2014-04-05T01:06:05.154763
164	Fainzeke	38	696229.886	2014-04-05T01:06:05.154763
165	Adelia	38	696080.057	2014-04-05T01:06:05.154763
166	Pisius	38	696019.027	2014-04-05T01:06:05.154763
167	john1	38	695640.109	2014-04-05T01:06:05.154763
168	enrymather	38	695060.097	2014-04-05T01:06:05.154763
169	s22915	38	694812.563	2014-04-05T01:06:05.154763
170	robbis	38	694745.128	2014-04-05T01:06:05.154763
171	luxI	38	694569.475	2014-04-05T01:06:05.154763
172	viaggitrice	38	694359.894	2014-04-05T01:06:05.154763
173	valex88	38	694301.625	2014-04-05T01:06:05.154763
174	gbspeedy	38	694092.923	2014-04-05T01:06:05.154763
175	ilpuglio	38	694041.613	2014-04-05T01:06:05.154763
176	mathcla2010	38	693861.846	2014-04-05T01:06:05.154763
177	adaBTTLS	38	693744.634	2014-04-05T01:06:05.154763
178	puleo	38	693634.043	2014-04-05T01:06:05.154763
179	giorgiottomano	38	693613.75	2014-04-05T01:06:05.154763
180	studentessa	38	693605.206	2014-04-05T01:06:05.154763
181	classeVA	38	693597.828	2014-04-05T01:06:05.154763
182	Colty92	38	693595.467	2014-04-05T01:06:05.154763
183	elianto84	38	693495.057	2014-04-05T01:06:05.154763
184	jopaletta	38	693402.945	2014-04-05T01:06:05.154763
185	falco	38	693357.469	2014-04-05T01:06:05.154763
186	aldogaio	38	693326.482	2014-04-05T01:06:05.154763
187	Intrinseco	38	693135.88	2014-04-05T01:06:05.154763
188	mailrizzi	38	693006.357	2014-04-05T01:06:05.154763
189	gravitation	38	692673.778	2014-04-05T01:06:05.154763
190	stell1n@	38	692662.283	2014-04-05T01:06:05.154763
191	cosma	38	692564.533	2014-04-05T01:06:05.154763
192	rina	38	692447.063	2014-04-05T01:06:05.154763
193	amate	38	692383.362	2014-04-05T01:06:05.154763
194	leppie	38	692319.13	2014-04-05T01:06:05.154763
195	blublu	38	692226.524	2014-04-05T01:06:05.154763
196	big007	38	692192.825	2014-04-05T01:06:05.154763
197	Francy10A	38	692056.517	2014-04-05T01:06:05.154763
198	grifopazzo	38	691307.07	2014-04-05T01:06:05.154763
199	jacopus	38	691194.615	2014-04-05T01:06:05.154763
200	Picia	38	691149.424	2014-04-05T01:06:05.154763
201	Yogurt	38	690859.632	2014-04-05T01:06:05.154763
202	marmi	38	690797.839	2014-04-05T01:06:05.154763
203	Loreamico	38	690740.571	2014-04-05T01:06:05.154763
204	alpa550	38	690509.181	2014-04-05T01:06:05.154763
205	pumba91	38	690216.181	2014-04-05T01:06:05.154763
206	pierre_80	38	690215.936	2014-04-05T01:06:05.154763
207	Jan0	38	689791.045	2014-04-05T01:06:05.154763
208	mardicesare	38	689577.625	2014-04-05T01:06:05.154763
209	giorgio.ballerini	38	689565.876	2014-04-05T01:06:05.154763
